mickelberri;0;3;1;1;acq;0,477121255;-0,477121255
synfuel;0;3;7;7;crude;0,477121255;-0,477121255
petrolifero;0;3;17;17;nat-gas;0,477121255;-0,477121255
cardenas;0;3;4;4;coffee;0,477121255;-0,477121255
reef;0;3;1;1;acq;0,477121255;-0,477121255
probe;0;3;5;5;corn;0,477121255;-0,477121255
clark;0;3;23;23;trade;0,477121255;-0,477121255
ecopetrol;0;3;7;7;crude;0,477121255;-0,477121255
splinter;0;3;4;4;coffee;0,477121255;-0,477121255
boi;0;3;11;11;gold;0,477121255;-0,477121255
bbb;0;3;4;4;coffee;0,477121255;-0,477121255
overhead;0;3;1;1;acq;0,477121255;-0,477121255
phh;0;3;1;1;acq;0,477121255;-0,477121255
ramnath;0;3;17;17;nat-gas;0,477121255;-0,477121255
trintoc;0;3;17;17;nat-gas;0,477121255;-0,477121255
pet;0;3;14;14;livestock;0,477121255;-0,477121255
pel;0;3;17;17;nat-gas;0,477121255;-0,477121255
huntington;0;3;17;17;nat-gas;0,477121255;-0,477121255
cruis;0;3;20;20;ship;0,477121255;-0,477121255
halcyon;0;3;1;1;acq;0,477121255;-0,477121255
airwai;0;3;1;1;acq;0,477121255;-0,477121255
pnb;0;3;1;1;acq;0,477121255;-0,477121255
psl;0;3;16;16;money-supply;0,477121255;-0,477121255
endevco;0;3;17;17;nat-gas;0,477121255;-0,477121255
barrett;0;3;11;11;gold;0,477121255;-0,477121255
moodi;0;3;1;1;acq;0,477121255;-0,477121255
vranitzky;0;3;10;10;gnp;0,477121255;-0,477121255
redundancies;0;3;20;20;ship;0,477121255;-0,477121255
bedford;0;3;9;9;earn;0,477121255;-0,477121255
reintroduc;0;3;4;4;coffee;0,477121255;-0,477121255
peacetim;0;3;20;20;ship;0,477121255;-0,477121255
feedlot;0;3;14;14;livestock;0,477121255;-0,477121255
moor;0;3;23;23;trade;0,477121255;-0,477121255
kritchevsky;0;3;24;24;veg-oil;0,477121255;-0,477121255
guatemalan;0;3;4;4;coffee;0,477121255;-0,477121255
lewi;0;3;1;1;acq;0,477121255;-0,477121255
gradin;0;3;23;23;trade;0,477121255;-0,477121255
pollock;0;3;23;23;trade;0,477121255;-0,477121255
hockin;0;3;13;13;interest;0,477121255;-0,477121255
methanol;0;3;17;17;nat-gas;0,477121255;-0,477121255
hata;0;3;23;23;trade;0,477121255;-0,477121255
nec;0;3;23;23;trade;0,477121255;-0,477121255
nawara;0;3;1;1;acq;0,477121255;-0,477121255
collieri;0;3;11;11;gold;0,477121255;-0,477121255
onomichi;0;3;20;20;ship;0,477121255;-0,477121255
marbl;0;3;14;14;livestock;0,477121255;-0,477121255
dubuquesouth;0;3;20;20;ship;0,477121255;-0,477121255
minguzzi;0;3;22;22;sugar;0,477121255;-0,477121255
honda;0;3;23;23;trade;0,477121255;-0,477121255
mith;0;3;20;20;ship;0,477121255;-0,477121255
nagano;0;3;11;11;gold;0,477121255;-0,477121255
almir;0;3;20;20;ship;0,477121255;-0,477121255
chalm;0;3;1;1;acq;0,477121255;-0,477121255
qualities;0;3;3;3;cocoa;0,477121255;-0,477121255
nobl;0;3;17;17;nat-gas;0,477121255;-0,477121255
fortnight;0;3;3;3;cocoa;0,477121255;-0,477121255
coodin;0;3;6;6;cpi;0,477121255;-0,477121255
gould;0;3;15;15;money-fx;0,477121255;-0,477121255
marapr;0;3;22;22;sugar;0,477121255;-0,477121255
oconnor;0;3;1;1;acq;0,477121255;-0,477121255
hapag;0;3;20;20;ship;0,477121255;-0,477121255
provisioning;0;3;20;20;ship;0,477121255;-0,477121255
papandr;0;3;20;20;ship;0,477121255;-0,477121255
reflationari;0;3;10;10;gnp;0,477121255;-0,477121255
saito;0;3;10;10;gnp;0,477121255;-0,477121255
allis;0;3;1;1;acq;0,477121255;-0,477121255
jewelleri;0;3;11;11;gold;0,477121255;-0,477121255
tamura;0;3;23;23;trade;0,477121255;-0,477121255
kyat;0;3;19;19;reserves;0,477121255;-0,477121255
allig;0;3;11;11;gold;0,477121255;-0,477121255
checkrobot;0;3;1;1;acq;0,477121255;-0,477121255
waters;0;3;20;20;ship;0,477121255;-0,477121255
housing;0;3;6;6;cpi;0,477121255;-0,477121255
encor;0;3;1;1;acq;0,477121255;-0,477121255
chequabl;0;3;16;16;money-supply;0,477121255;-0,477121255
smolinski;0;3;17;17;nat-gas;0,477121255;-0,477121255
taka;0;3;23;23;trade;0,477121255;-0,477121255
aggregates;0;3;16;16;money-supply;0,477121255;-0,477121255
buyback;0;3;1;1;acq;0,477121255;-0,477121255
flumar;0;3;20;20;ship;0,477121255;-0,477121255
ivei;0;3;9;9;earn;0,477121255;-0,477121255
hull;0;3;20;20;ship;0,477121255;-0,477121255
nickel;0;3;11;11;gold;0,477121255;-0,477121255
seng;0;3;14;14;livestock;0,477121255;-0,477121255
inflex;0;3;4;4;coffee;0,477121255;-0,477121255
concentrate;0;3;11;11;gold;0,477121255;-0,477121255
migrant;0;3;11;11;gold;0,477121255;-0,477121255
boatmen;0;3;13;13;interest;0,477121255;-0,477121255
campbel;0;3;11;11;gold;0,477121255;-0,477121255
mthly;0;3;9;9;earn;0,477121255;-0,477121255
bouldikian;0;3;15;15;money-fx;0,477121255;-0,477121255
lira;0;3;10;10;gnp;0,477121255;-0,477121255
pillsburi;0;3;25;25;wheat;0,477121255;-0,477121255
ajinomoto;0;3;1;1;acq;0,477121255;-0,477121255
ghanaian;0;3;3;3;cocoa;0,477121255;-0,477121255
townsend;0;3;20;20;ship;0,477121255;-0,477121255
fletcher;0;3;1;1;acq;0,477121255;-0,477121255
globo;0;3;20;20;ship;0,477121255;-0,477121255
carcass;0;3;14;14;livestock;0,477121255;-0,477121255
metres;0;3;17;17;nat-gas;0,477121255;-0,477121255
mmc;0;3;22;22;sugar;0,477121255;-0,477121255
seaman;0;2;20;20;ship;0,301029996;-0,301029996
erbamont;0;2;1;1;acq;0,301029996;-0,301029996
monmouth;0;2;20;20;ship;0,301029996;-0,301029996
temperton;0;2;13;13;interest;0,301029996;-0,301029996
accordingly;0;2;22;22;sugar;0,301029996;-0,301029996
timex;0;2;1;1;acq;0,301029996;-0,301029996
watanab;0;2;23;23;trade;0,301029996;-0,301029996
forfeitures;0;2;12;12;grain;0,301029996;-0,301029996
este;0;2;23;23;trade;0,301029996;-0,301029996
julyseptemb;0;2;10;10;gnp;0,301029996;-0,301029996
immens;0;2;23;23;trade;0,301029996;-0,301029996
sympathet;0;2;20;20;ship;0,301029996;-0,301029996
beatty;0;2;14;14;livestock;0,301029996;-0,301029996
verification;0;2;4;4;coffee;0,301029996;-0,301029996
stearn;0;2;11;11;gold;0,301029996;-0,301029996
oamcaf;0;2;4;4;coffee;0,301029996;-0,301029996
iaco;0;2;4;4;coffee;0,301029996;-0,301029996
uchida;0;2;23;23;trade;0,301029996;-0,301029996
soro;0;2;1;1;acq;0,301029996;-0,301029996
bancroft;0;2;12;12;grain;0,301029996;-0,301029996
salvaged;0;2;20;20;ship;0,301029996;-0,301029996
carv;0;2;4;4;coffee;0,301029996;-0,301029996
isa;0;2;22;22;sugar;0,301029996;-0,301029996
zeebrugg;0;2;20;20;ship;0,301029996;-0,301029996
foreigners;0;2;7;7;crude;0,301029996;-0,301029996
pravda;0;2;12;12;grain;0,301029996;-0,301029996
cenepa;0;2;11;11;gold;0,301029996;-0,301029996
frivol;0;2;17;17;nat-gas;0,301029996;-0,301029996
sioux;0;2;14;14;livestock;0,301029996;-0,301029996
prov;0;2;16;16;money-supply;0,301029996;-0,301029996
magazines;0;2;1;1;acq;0,301029996;-0,301029996
westbank;0;2;11;11;gold;0,301029996;-0,301029996
keersmaek;0;2;18;18;oilseed;0,301029996;-0,301029996
dissolut;0;2;12;12;grain;0,301029996;-0,301029996
virus;0;2;14;14;livestock;0,301029996;-0,301029996
wiest;0;2;17;17;nat-gas;0,301029996;-0,301029996
malvern;0;2;9;9;earn;0,301029996;-0,301029996
ores;0;2;11;11;gold;0,301029996;-0,301029996
lobbies;0;2;24;24;veg-oil;0,301029996;-0,301029996
yards;0;2;20;20;ship;0,301029996;-0,301029996
heilongjiang;0;2;11;11;gold;0,301029996;-0,301029996
ludicr;0;2;23;23;trade;0,301029996;-0,301029996
anew;0;2;17;17;nat-gas;0,301029996;-0,301029996
malhotra;0;2;16;16;money-supply;0,301029996;-0,301029996
calculations;0;2;11;11;gold;0,301029996;-0,301029996
harima;0;2;20;20;ship;0,301029996;-0,301029996
sucr;0;2;6;6;cpi;0,301029996;-0,301029996
wehler;0;2;14;14;livestock;0,301029996;-0,301029996
rentco;0;2;1;1;acq;0,301029996;-0,301029996
arubacurazao;0;2;14;14;livestock;0,301029996;-0,301029996
intervened;0;2;8;8;dlr;0,301029996;-0,301029996
yesterday:;0;2;8;8;dlr;0,301029996;-0,301029996
born;0;2;14;14;livestock;0,301029996;-0,301029996
salad;0;2;24;24;veg-oil;0,301029996;-0,301029996
solomons;0;2;16;16;money-supply;0,301029996;-0,301029996
obrinski;0;2;10;10;gnp;0,301029996;-0,301029996
labels;0;2;24;24;veg-oil;0,301029996;-0,301029996
custer;0;2;11;11;gold;0,301029996;-0,301029996
styl;0;2;15;15;money-fx;0,301029996;-0,301029996
monopolist;0;2;7;7;crude;0,301029996;-0,301029996
zimmer;0;2;5;5;corn;0,301029996;-0,301029996
guzman;0;2;4;4;coffee;0,301029996;-0,301029996
failed;0;2;4;4;coffee;0,301029996;-0,301029996
usurp;0;2;15;15;money-fx;0,301029996;-0,301029996
artilleri;0;2;20;20;ship;0,301029996;-0,301029996
calori;0;2;22;22;sugar;0,301029996;-0,301029996
mcdonald;0;2;9;9;earn;0,301029996;-0,301029996
incidents;0;2;20;20;ship;0,301029996;-0,301029996
nabor;0;2;17;17;nat-gas;0,301029996;-0,301029996
marion;0;2;17;17;nat-gas;0,301029996;-0,301029996
stow;0;2;5;5;corn;0,301029996;-0,301029996
counterproduct;0;2;8;8;dlr;0,301029996;-0,301029996
unreason;0;2;22;22;sugar;0,301029996;-0,301029996
dunham;0;2;7;7;crude;0,301029996;-0,301029996
icca;0;2;3;3;cocoa;0,301029996;-0,301029996
tens;0;2;24;24;veg-oil;0,301029996;-0,301029996
cyanid;0;2;11;11;gold;0,301029996;-0,301029996
imbalance;0;2;8;8;dlr;0,301029996;-0,301029996
lunchtim;0;2;8;8;dlr;0,301029996;-0,301029996
sweeter;0;2;22;22;sugar;0,301029996;-0,301029996
iringa;0;2;5;5;corn;0,301029996;-0,301029996
canti;0;2;11;11;gold;0,301029996;-0,301029996
vegetable;0;2;6;6;cpi;0,301029996;-0,301029996
studying;0;2;7;7;crude;0,301029996;-0,301029996
chickpea;0;2;4;4;coffee;0,301029996;-0,301029996
grime;0;2;14;14;livestock;0,301029996;-0,301029996
caputo;0;2;25;25;wheat;0,301029996;-0,301029996
cdsmajor;0;2;16;16;money-supply;0,301029996;-0,301029996
gmb;0;2;5;5;corn;0,301029996;-0,301029996
norsk;0;2;7;7;crude;0,301029996;-0,301029996
ignasio;0;2;11;11;gold;0,301029996;-0,301029996
dowa;0;2;11;11;gold;0,301029996;-0,301029996
balancesadjustments;0;2;16;16;money-supply;0,301029996;-0,301029996
taylor;0;2;4;4;coffee;0,301029996;-0,301029996
mohler;0;2;25;25;wheat;0,301029996;-0,301029996
sulphid;0;2;11;11;gold;0,301029996;-0,301029996
gsp;0;2;17;17;nat-gas;0,301029996;-0,301029996
suddenly;0;2;8;8;dlr;0,301029996;-0,301029996
wildcat;0;2;7;7;crude;0,301029996;-0,301029996
sedren;0;2;11;11;gold;0,301029996;-0,301029996
supercomput;0;2;23;23;trade;0,301029996;-0,301029996
juno;0;2;9;9;earn;0,301029996;-0,301029996
columbus;0;2;1;1;acq;0,301029996;-0,301029996
fi;0;2;1;1;acq;0,301029996;-0,301029996
sail;0;2;20;20;ship;0,301029996;-0,301029996
gy;0;2;1;1;acq;0,301029996;-0,301029996
gm;0;2;2;2;bop;0,301029996;-0,301029996
gh;0;2;14;14;livestock;0,301029996;-0,301029996
disrupted;0;2;24;24;veg-oil;0,301029996;-0,301029996
deploy;0;2;20;20;ship;0,301029996;-0,301029996
cassett;0;2;23;23;trade;0,301029996;-0,301029996
yeo;0;2;20;20;ship;0,301029996;-0,301029996
vault;0;2;16;16;money-supply;0,301029996;-0,301029996
fruehauf;0;2;1;1;acq;0,301029996;-0,301029996
saba;0;2;23;23;trade;0,301029996;-0,301029996
cooperative;0;2;12;12;grain;0,301029996;-0,301029996
gustafson;0;2;5;5;corn;0,301029996;-0,301029996
apea;0;2;7;7;crude;0,301029996;-0,301029996
memori;0;2;23;23;trade;0,301029996;-0,301029996
farrow;0;2;14;14;livestock;0,301029996;-0,301029996
tandem;0;2;13;13;interest;0,301029996;-0,301029996
congest;0;2;4;4;coffee;0,301029996;-0,301029996
tamborapa;0;2;11;11;gold;0,301029996;-0,301029996
fairness;0;2;23;23;trade;0,301029996;-0,301029996
snamprogetti;0;2;17;17;nat-gas;0,301029996;-0,301029996
mn;0;2;9;9;earn;0,301029996;-0,301029996
mp;0;2;23;23;trade;0,301029996;-0,301029996
rinderpest;0;2;14;14;livestock;0,301029996;-0,301029996
mv;0;2;20;20;ship;0,301029996;-0,301029996
ind;0;2;11;11;gold;0,301029996;-0,301029996
strohmeyer;0;2;11;11;gold;0,301029996;-0,301029996
lk;0;2;1;1;acq;0,301029996;-0,301029996
domm;0;2;1;1;acq;0,301029996;-0,301029996
ho;0;2;23;23;trade;0,301029996;-0,301029996
fluidiz;0;2;17;17;nat-gas;0,301029996;-0,301029996
rouyn;0;2;11;11;gold;0,301029996;-0,301029996
yang;0;2;5;5;corn;0,301029996;-0,301029996
sensormat;0;2;1;1;acq;0,301029996;-0,301029996
underestim;0;2;12;12;grain;0,301029996;-0,301029996
napco;0;2;9;9;earn;0,301029996;-0,301029996
okubo;0;2;15;15;money-fx;0,301029996;-0,301029996
sq;0;2;7;7;crude;0,301029996;-0,301029996
si;0;2;4;4;coffee;0,301029996;-0,301029996
wainco;0;2;7;7;crude;0,301029996;-0,301029996
hrs;0;2;3;3;cocoa;0,301029996;-0,301029996
institution;0;2;15;15;money-fx;0,301029996;-0,301029996
appliances;0;2;1;1;acq;0,301029996;-0,301029996
galact;0;2;11;11;gold;0,301029996;-0,301029996
cropland;0;2;5;5;corn;0,301029996;-0,301029996
bourdain;0;2;8;8;dlr;0,301029996;-0,301029996
aquir;0;2;1;1;acq;0,301029996;-0,301029996
spin;0;2;1;1;acq;0,301029996;-0,301029996
scandinavia;0;2;1;1;acq;0,301029996;-0,301029996
ineffici;0;2;23;23;trade;0,301029996;-0,301029996
yu;0;2;19;19;reserves;0,301029996;-0,301029996
sucralose;0;2;22;22;sugar;0,301029996;-0,301029996
rochester;0;2;1;1;acq;0,301029996;-0,301029996
monsoon;0;2;4;4;coffee;0,301029996;-0,301029996
overburden;0;2;11;11;gold;0,301029996;-0,301029996
cahit;0;2;22;22;sugar;0,301029996;-0,301029996
vertic;0;2;11;11;gold;0,301029996;-0,301029996
peripheri;0;2;11;11;gold;0,301029996;-0,301029996
vereins;0;2;11;11;gold;0,301029996;-0,301029996
mahn;0;2;2;2;bop;0,301029996;-0,301029996
wireless;0;2;23;23;trade;0,301029996;-0,301029996
arbitrag;0;2;1;1;acq;0,301029996;-0,301029996
fcc;0;2;1;1;acq;0,301029996;-0,301029996
iceland;0;2;24;24;veg-oil;0,301029996;-0,301029996
samedan;0;2;17;17;nat-gas;0,301029996;-0,301029996
cruises;0;2;20;20;ship;0,301029996;-0,301029996
lifetim;0;2;1;1;acq;0,301029996;-0,301029996
cabello;0;2;20;20;ship;0,301029996;-0,301029996
permits;0;2;11;11;gold;0,301029996;-0,301029996
higashi;0;2;21;21;soybean;0,301029996;-0,301029996
recaptur;0;2;17;17;nat-gas;0,301029996;-0,301029996
bleu;0;2;23;23;trade;0,301029996;-0,301029996
compressor;0;2;1;1;acq;0,301029996;-0,301029996
jefferi;0;2;1;1;acq;0,301029996;-0,301029996
rotan;0;2;1;1;acq;0,301029996;-0,301029996
powers;0;2;23;23;trade;0,301029996;-0,301029996
unusual;0;2;20;20;ship;0,301029996;-0,301029996
ferry;0;2;20;20;ship;0,301029996;-0,301029996
lufeng;0;2;7;7;crude;0,301029996;-0,301029996
infl;0;2;6;6;cpi;0,301029996;-0,301029996
stark;0;2;7;7;crude;0,301029996;-0,301029996
elk;0;2;7;7;crude;0,301029996;-0,301029996
digicon;0;2;1;1;acq;0,301029996;-0,301029996
propaganda;0;2;20;20;ship;0,301029996;-0,301029996
mama;0;2;3;3;cocoa;0,301029996;-0,301029996
archer;0;2;12;12;grain;0,301029996;-0,301029996
tenth;0;2;11;11;gold;0,301029996;-0,301029996
godfrey;0;2;22;22;sugar;0,301029996;-0,301029996
farms;0;2;14;14;livestock;0,301029996;-0,301029996
defendants;0;2;1;1;acq;0,301029996;-0,301029996
nwbl;0;2;13;13;interest;0,301029996;-0,301029996
fremantle;0;2;20;20;ship;0,301029996;-0,301029996
comerica;0;2;13;13;interest;0,301029996;-0,301029996
eiaj;0;2;23;23;trade;0,301029996;-0,301029996
aral;0;2;22;22;sugar;0,301029996;-0,301029996
ipecod;0;2;10;10;gnp;0,301029996;-0,301029996
neck;0;2;2;2;bop;0,301029996;-0,301029996
neyra;0;2;23;23;trade;0,301029996;-0,301029996
pentron;0;2;1;1;acq;0,301029996;-0,301029996
zolotukhin;0;2;12;12;grain;0,301029996;-0,301029996
operating;0;2;23;23;trade;0,301029996;-0,301029996
unseason;0;2;22;22;sugar;0,301029996;-0,301029996
turbul;0;2;15;15;money-fx;0,301029996;-0,301029996
dixons;0;2;1;1;acq;0,301029996;-0,301029996
defeated;0;2;24;24;veg-oil;0,301029996;-0,301029996
boigny;0;2;3;3;cocoa;0,301029996;-0,301029996
profitably;0;2;11;11;gold;0,301029996;-0,301029996
reintroduced;0;2;4;4;coffee;0,301029996;-0,301029996
nazer;0;2;7;7;crude;0,301029996;-0,301029996
lifted;0;2;20;20;ship;0,301029996;-0,301029996
belgolux;0;2;23;23;trade;0,301029996;-0,301029996
grams;0;2;11;11;gold;0,301029996;-0,301029996
bretz;0;2;10;10;gnp;0,301029996;-0,301029996
pachapidiana;0;2;11;11;gold;0,301029996;-0,301029996
fso;0;2;6;6;cpi;0,301029996;-0,301029996
characterist;0;2;11;11;gold;0,301029996;-0,301029996
kilometr;0;2;7;7;crude;0,301029996;-0,301029996
richfield;0;2;7;7;crude;0,301029996;-0,301029996
leiner;0;2;13;13;interest;0,301029996;-0,301029996
okada;0;2;8;8;dlr;0,301029996;-0,301029996
comparisons;0;2;24;24;veg-oil;0,301029996;-0,301029996
wilfri;0;2;10;10;gnp;0,301029996;-0,301029996
conad;0;2;1;1;acq;0,301029996;-0,301029996
ayala;0;2;7;7;crude;0,301029996;-0,301029996
prescript;0;2;6;6;cpi;0,301029996;-0,301029996
bionom;0;2;9;9;earn;0,301029996;-0,301029996
koren;0;2;10;10;gnp;0,301029996;-0,301029996
notifi;0;2;22;22;sugar;0,301029996;-0,301029996
conex;0;2;8;8;dlr;0,301029996;-0,301029996
rico;0;2;22;22;sugar;0,301029996;-0,301029996
microwav;0;2;1;1;acq;0,301029996;-0,301029996
juergen;0;2;3;3;cocoa;0,301029996;-0,301029996
shipbuilders;0;2;20;20;ship;0,301029996;-0,301029996
linda;0;2;23;23;trade;0,301029996;-0,301029996
akbar;0;2;20;20;ship;0,301029996;-0,301029996
undervalued;0;2;15;15;money-fx;0,301029996;-0,301029996
dbm;0;2;1;1;acq;0,301029996;-0,301029996
dbs;0;2;10;10;gnp;0,301029996;-0,301029996
katz;0;2;3;3;cocoa;0,301029996;-0,301029996
clanci;0;2;3;3;cocoa;0,301029996;-0,301029996
hoof;0;2;14;14;livestock;0,301029996;-0,301029996
pessim;0;2;3;3;cocoa;0,301029996;-0,301029996
dam;0;2;20;20;ship;0,301029996;-0,301029996
taxwrit;0;2;7;7;crude;0,301029996;-0,301029996
alvite;0;2;7;7;crude;0,301029996;-0,301029996
hora;0;2;8;8;dlr;0,301029996;-0,301029996
cooke;0;2;23;23;trade;0,301029996;-0,301029996
frequenc;0;2;20;20;ship;0,301029996;-0,301029996
mauritiu;0;2;22;22;sugar;0,301029996;-0,301029996
vendor;0;2;10;10;gnp;0,301029996;-0,301029996
riyadh;0;2;7;7;crude;0,301029996;-0,301029996
advertisement;0;2;1;1;acq;0,301029996;-0,301029996
butterwick;0;2;20;20;ship;0,301029996;-0,301029996
cyl;0;2;1;1;acq;0,301029996;-0,301029996
cameron;0;2;17;17;nat-gas;0,301029996;-0,301029996
hogs;0;2;14;14;livestock;0,301029996;-0,301029996
tire;0;2;1;1;acq;0,301029996;-0,301029996
mayseptemb;0;2;3;3;cocoa;0,301029996;-0,301029996
figueiredo;0;2;8;8;dlr;0,301029996;-0,301029996
wilson;0;2;10;10;gnp;0,301029996;-0,301029996
cooperatives;0;2;12;12;grain;0,301029996;-0,301029996
building;0;2;10;10;gnp;0,301029996;-0,301029996
milled;0;2;11;11;gold;0,301029996;-0,301029996
geodome;0;2;11;11;gold;0,301029996;-0,301029996
cmp;0;2;11;11;gold;0,301029996;-0,301029996
intergold;0;2;11;11;gold;0,301029996;-0,301029996
hefti;0;2;24;24;veg-oil;0,301029996;-0,301029996
failure;0;2;4;4;coffee;0,301029996;-0,301029996
grenada;0;2;3;3;cocoa;0,301029996;-0,301029996
cork;0;2;10;10;gnp;0,301029996;-0,301029996
voicemail;0;2;1;1;acq;0,301029996;-0,301029996
exploit;0;2;7;7;crude;0,301029996;-0,301029996
quel;0;2;22;22;sugar;0,301029996;-0,301029996
harvests;0;2;4;4;coffee;0,301029996;-0,301029996
unp;0;2;7;7;crude;0,301029996;-0,301029996
warrants;0;2;11;11;gold;0,301029996;-0,301029996
agronomist;0;2;14;14;livestock;0,301029996;-0,301029996
phone;0;2;14;14;livestock;0,301029996;-0,301029996
addi;0;2;4;4;coffee;0,301029996;-0,301029996
cgp;0;2;17;17;nat-gas;0,301029996;-0,301029996
chv;0;2;7;7;crude;0,301029996;-0,301029996
antibiotico;0;2;1;1;acq;0,301029996;-0,301029996
saddam;0;2;20;20;ship;0,301029996;-0,301029996
dissemin;0;2;1;1;acq;0,301029996;-0,301029996
projections;0;2;16;16;money-supply;0,301029996;-0,301029996
regroup;0;2;20;20;ship;0,301029996;-0,301029996
pegasu;0;2;11;11;gold;0,301029996;-0,301029996
freighter;0;2;20;20;ship;0,301029996;-0,301029996
discret;0;2;3;3;cocoa;0,301029996;-0,301029996
debate;0;2;4;4;coffee;0,301029996;-0,301029996
evening;0;2;4;4;coffee;0,301029996;-0,301029996
margosh;0;2;7;7;crude;0,301029996;-0,301029996
countermeasures;0;2;24;24;veg-oil;0,301029996;-0,301029996
phoenix;0;2;1;1;acq;0,301029996;-0,301029996
kouam;0;2;3;3;cocoa;0,301029996;-0,301029996
jukardi;0;2;7;7;crude;0,301029996;-0,301029996
chlorin;0;2;22;22;sugar;0,301029996;-0,301029996
laps;0;2;4;4;coffee;0,301029996;-0,301029996
efps;0;2;7;7;crude;0,301029996;-0,301029996
damper;0;2;11;11;gold;0,301029996;-0,301029996
stalem;0;2;4;4;coffee;0,301029996;-0,301029996
oilshorten;0;2;24;24;veg-oil;0,301029996;-0,301029996
inflows;0;2;19;19;reserves;0,301029996;-0,301029996
regularli;0;2;1;1;acq;0,301029996;-0,301029996
gravity;0;2;7;7;crude;0,301029996;-0,301029996
barrick;0;2;11;11;gold;0,301029996;-0,301029996
sterivet;0;2;9;9;earn;0,301029996;-0,301029996
hisham;0;2;7;7;crude;0,301029996;-0,301029996
dow;0;2;1;1;acq;0,301029996;-0,301029996
rasmussen;0;2;2;2;bop;0,301029996;-0,301029996
repairs;0;2;20;20;ship;0,301029996;-0,301029996
witte;0;2;11;11;gold;0,301029996;-0,301029996
debentures;0;2;13;13;interest;0,301029996;-0,301029996
carload;0;2;12;12;grain;0,301029996;-0,301029996
maison;0;2;11;11;gold;0,301029996;-0,301029996
tek;0;2;1;1;acq;0,301029996;-0,301029996
wisenbak;0;2;17;17;nat-gas;0,301029996;-0,301029996
cannon;0;2;11;11;gold;0,301029996;-0,301029996
default;0;2;17;17;nat-gas;0,301029996;-0,301029996
unfairli;0;2;23;23;trade;0,301029996;-0,301029996
expo;0;2;14;14;livestock;0,301029996;-0,301029996
depleted;0;2;7;7;crude;0,301029996;-0,301029996
exot;0;2;14;14;livestock;0,301029996;-0,301029996
coron;0;2;11;11;gold;0,301029996;-0,301029996
res;0;2;16;16;money-supply;0,301029996;-0,301029996
ivlev;0;2;25;25;wheat;0,301029996;-0,301029996
req;0;2;16;16;money-supply;0,301029996;-0,301029996
advice;0;2;15;15;money-fx;0,301029996;-0,301029996
crudes;0;2;7;7;crude;0,301029996;-0,301029996
goedf;0;2;11;11;gold;0,301029996;-0,301029996
afbf;0;2;5;5;corn;0,301029996;-0,301029996
unsmooth;0;2;2;2;bop;0,301029996;-0,301029996
rbi;0;2;16;16;money-supply;0,301029996;-0,301029996
bahian;0;2;3;3;cocoa;0,301029996;-0,301029996
following;0;2;24;24;veg-oil;0,301029996;-0,301029996
muskeg;0;2;11;11;gold;0,301029996;-0,301029996
puerto;0;2;20;20;ship;0,301029996;-0,301029996
siegler;0;2;1;1;acq;0,301029996;-0,301029996
unfavour;0;2;8;8;dlr;0,301029996;-0,301029996
resurrect;0;2;11;11;gold;0,301029996;-0,301029996
joao;0;2;8;8;dlr;0,301029996;-0,301029996
figuerra;0;2;21;21;soybean;0,301029996;-0,301029996
athen;0;2;20;20;ship;0,301029996;-0,301029996
refriger;0;2;14;14;livestock;0,301029996;-0,301029996
decay;0;2;22;22;sugar;0,301029996;-0,301029996
cambior;0;2;11;11;gold;0,301029996;-0,301029996
raytheon;0;2;11;11;gold;0,301029996;-0,301029996
castrat;0;2;14;14;livestock;0,301029996;-0,301029996
miami;0;2;9;9;earn;0,301029996;-0,301029996
saying:;0;2;8;8;dlr;0,301029996;-0,301029996
nikkeiren;0;2;15;15;money-fx;0,301029996;-0,301029996
villegas;0;2;8;8;dlr;0,301029996;-0,301029996
frolov;0;2;23;23;trade;0,301029996;-0,301029996
newsletter;0;2;11;11;gold;0,301029996;-0,301029996
teacher;0;2;15;15;money-fx;0,301029996;-0,301029996
conneri;0;2;13;13;interest;0,301029996;-0,301029996
debit;0;2;9;9;earn;0,301029996;-0,301029996
nonthapanthawat;0;2;19;19;reserves;0,301029996;-0,301029996
sal;0;2;20;20;ship;0,301029996;-0,301029996
suharto;0;2;7;7;crude;0,301029996;-0,301029996
horror;0;2;15;15;money-fx;0,301029996;-0,301029996
chou;0;2;17;17;nat-gas;0,301029996;-0,301029996
gephardt;0;2;23;23;trade;0,301029996;-0,301029996
collid;0;2;20;20;ship;0,301029996;-0,301029996
nederland;0;2;4;4;coffee;0,301029996;-0,301029996
conform;0;2;23;23;trade;0,301029996;-0,301029996
measurement;0;2;2;2;bop;0,301029996;-0,301029996
tooth;0;2;22;22;sugar;0,301029996;-0,301029996
nakamura;0;2;21;21;soybean;0,301029996;-0,301029996
gazett;0;2;19;19;reserves;0,301029996;-0,301029996
birds;0;2;14;14;livestock;0,301029996;-0,301029996
spr;0;2;7;7;crude;0,301029996;-0,301029996
spc;0;2;1;1;acq;0,301029996;-0,301029996
spa;0;2;1;1;acq;0,301029996;-0,301029996
unavailable;0;2;14;14;livestock;0,301029996;-0,301029996
stockdraw;0;2;7;7;crude;0,301029996;-0,301029996
favourit;0;2;15;15;money-fx;0,301029996;-0,301029996
counsel;0;2;1;1;acq;0,301029996;-0,301029996
mckibbin;0;2;22;22;sugar;0,301029996;-0,301029996
bancorpor;0;2;7;7;crude;0,301029996;-0,301029996
