crisi;1,876381662;28;20;1,447158031;0,503117528
war;2,376992347;50;20;1,698970004;0,503101526
review;2,79419726;81;22;1,908485019;0,503001001
achiev;2,428528937;53;10;1,72427587;0,502920028
disrupt;1,629486715;21;20;1,322219295;0,502843116
creditor;1,966108515;31;4;1,491361694;0,502800786
portug;1,878351669;28;2;1,447158031;0,502773183
director;2,961399742;98;1;1,991226076;0,502657193
oilseeds;1,33979428;15;18;1,176091259;0,502647292
edibl;1,847765841;27;24;1,431363764;0,502626917
think;2,988449571;101;23;2,004321374;0,502531457
breakdown;1,995520848;32;4;1,505149978;0,502466868
appreci;2,074569819;35;15;1,544068044;0,502206206
unrest;0,682908105;7;20;0,84509804;0,502165292
merg;0,682908105;7;1;0,84509804;0,502165292
chesebrough;0,682908105;7;9;0,84509804;0,502165292
diesel;0,682908105;7;24;0,84509804;0,502165292
tx;0,682908105;7;17;0,84509804;0,502165292
schlecht;0,682908105;7;10;0,84509804;0,502165292
tract;0,682908105;7;17;0,84509804;0,502165292
pain;0,682908105;7;23;0,84509804;0,502165292
carbid;0,682908105;7;1;0,84509804;0,502165292
wells;0,682908105;7;17;0,84509804;0,502165292
resal;0,682908105;7;13;0,84509804;0,502165292
mulford;0,682908105;7;15;0,84509804;0,502165292
mob;0,682908105;7;17;0,84509804;0,502165292
inter;0,682908105;7;16;0,84509804;0,502165292
plu;2,25385042;43;16;1,633468456;0,502010924
land;2,600519576;64;11;1,806179974;0,501644259
depreci;1,945136601;30;10;1,477121255;0,501545923
joint;2,794498874;80;1;1,903089987;0,501539215
hour;2,37022237;49;23;1,69019608;0,501508771
extend;2,816460864;82;22;1,913813852;0,501462984
impact;2,828211111;83;10;1,919078092;0,501298919
small;2,879820081;88;7;1,944482672;0,501178568
juli;2,766667302;77;5;1,886490725;0,500838161
region;2,696969772;71;20;1,851258349;0,500750199
immediately;1,640756641;21;13;1,322219295;0,500697139
encourag;2,93157857;93;2;1,968482949;0,500685135
deni;2,323605591;46;3;1,662757832;0,500287349
overal;2,956719524;95;10;1,977723605;0,499839221
singapor;2,089519766;35;16;1,544068044;0,499776069
commit;2,797288003;79;5;1,897627091;0,499732201
seem;2,840688637;83;8;1,919078092;0,499670313
perform;2,434658515;52;10;1,716003344;0,49961396
city;2,401049232;50;14;1,698970004;0,499542902
littl;2,874043257;86;22;1,934498451;0,499348697
levels;2,811412878;80;15;1,903089987;0,499313522
rubber;1,899511298;28;4;1,447158031;0,499104119
prepar;2,813143415;80;23;1,903089987;0,499086916
distribut;2,119455389;36;4;1,556302501;0,49890199
again;2,927023957;91;8;1,959041392;0,498861584
complaint;1,608082809;20;23;1,301029996;0,498845355
kong;2,254164411;42;13;1,62324929;0,498822151
movement;2,423923345;51;20;1,707570176;0,498717408
decid;2,785280334;77;5;1,886490725;0,498375433
itali;2,610537009;63;15;1,799340549;0,498358151
andriessen;1,090059659;11;18;1,041392685;0,498259789
special;2,969340582;95;4;1,977723605;0,498249914
meter;1,360513883;15;7;1,176091259;0,498235265
float;1,841959112;26;16;1,414973348;0,497886596
asc;1,87657405;27;5;1,431363764;0,497593227
legisl;2,465280974;53;23;1,72427587;0,497586165
reuters;2,805133651;78;4;1,892094603;0,49724787
devalu;2,200155613;39;6;1,591064607;0,497183512
aim;2,970273976;94;23;1,973127854;0,496975238
summer;2,579440393;60;12;1,77815125;0,496767946
scheme;2,404223757;49;3;1,69019608;0,496499702
capacity;1,478751525;17;20;1,230448921;0,496398654
found;1,977577245;30;11;1,477121255;0,49608159
inquiri;1,42876912;16;25;1,204119983;0,495773753
life;2,294824899;43;11;1,633468456;0,495767911
nippon;1,532530129;18;1;1,255272505;0,495659456
row;2,009892074;31;1;1,491361694;0,495486767
temporari;2,512939026;55;13;1,740362689;0,495415001
slide;1,889751871;27;8;1,431363764;0,495324107
held;2,935908919;89;1;1,949390007;0,495283312
avail;2,926875349;88;25;1,944482672;0,495173006
survei;2,648259023;64;8;1,806179974;0,495079972
predict;3,013408171;97;10;1,986771734;0,49503356
step;2,836180676;79;8;1,897627091;0,494665724
visit;2,146601911;36;23;1,556302501;0,494597837
sharpli;2,941754827;89;2;1,949390007;0,494548771
law;2,768441702;73;23;1,86332286;0,494454474
principl;2,044228519;32;3;1,505149978;0,494427396
portland;1,674408937;21;20;1,322219295;0,494396828
la;2,173498215;37;18;1,568201724;0,49415554
halt;2,305946783;43;7;1,633468456;0,494100045
fundament;1,755997594;23;8;1,361727836;0,494096163
products;2,669219962;65;23;1,812913357;0,494086856
arrang;2,220870639;39;13;1,591064607;0,493985877
object;2,328523402;44;4;1,643452676;0,493748272
citi;2,509947468;54;7;1,73239376;0,493566863
appear;2,978922632;92;23;1,963787827;0,493547628
provinc;2,154117928;36;5;1,556302501;0,493419249
sharp;2,972133365;91;10;1,959041392;0,493196278
prefer;2,480400563;52;1;1,716003344;0,493047657
intermedi;1,639956646;20;3;1,301029996;0,492822485
negotiations;2,054287675;32;4;1,505149978;0,492799022
particip;2,678939056;65;18;1,812913357;0,492781568
harwood;1,029653014;10;2;1;0,492695053
fats;1,029653014;10;24;1;0,492695053
baltic;0,936888308;9;20;0,954242509;0,492667804
undervalu;0,936888308;9;15;0,954242509;0,492667804
berth;0,936888308;9;20;0,954242509;0,492667804
cftc;0,936888308;9;5;0,954242509;0,492667804
subcommitte;2,484543953;52;23;1,716003344;0,492461386
delivery;1,64341772;20;5;1,301029996;0,492177224
indirect;1,263625672;13;13;1,113943352;0,492105813
underli;2,277646728;41;8;1,612783857;0,492055426
middl;2,472276095;51;17;1,707570176;0,491772581
chancellor;2,03268879;31;2;1,491361694;0,491762194
industry;2,645304918;62;7;1,792391689;0,4916987
broker;2,189510908;37;22;1,568201724;0,49167467
interbank;1,33166431;14;13;1,146128036;0,491549333
turnov;1,33166431;14;9;1,146128036;0,491549333
boston;1,33166431;14;1;1,146128036;0,491549333
mechan;1,770771423;23;14;1,361727836;0,491461629
violat;1,770771423;23;23;1,361727836;0,491461629
mid;2,896079908;82;9;1,913813852;0,491215247
sri;1,603568103;19;25;1,278753601;0,491154274
turkish;1,946549616;28;20;1,447158031;0,491136488
km;1,333736027;14;7;1,146128036;0,491112972
one;2,864503554;79;13;1,897627091;0,491040328
protect;2,744823538;69;20;1,838849091;0,491037581
moisture;1,120950393;11;5;1,041392685;0,491002849
round;2,367101895;45;7;1,653212514;0,490989749
speak;2,424573018;48;15;1,681241237;0,490934557
hard;2,758997362;70;6;1,84509804;0,490848453
famili;1,198849313;12;10;1,079181246;0,490793635
soon;2,943126932;86;15;1,934498451;0,490600096
protectionist;2,04057332;31;23;1,491361694;0,490487002
becom;2,986164777;90;8;1,954242509;0,490256329
weekli;2,69937247;65;21;1,812913357;0,490059698
condit;2,959049817;87;1;1,939519253;0,489895137
governor;2,073361884;32;15;1,505149978;0,489740563
healthi;1,401945459;15;10;1,176091259;0,489641118
try;2,807038906;73;20;1,86332286;0,489441507
stop;2,691989412;64;23;1,806179974;0,489215914
taken;2,975125459;88;8;1,944482672;0,489162592
store;2,230766136;38;1;1,579783597;0,488981106
respons;2,997292434;90;4;1,954242509;0,488891554
premium;2,495940797;51;11;1,707570176;0,488443677
cargil;1,963629652;28;18;1,447158031;0,488305963
thousand;1,863250371;25;17;1,397940009;0,488235337
doubt;2,259605922;39;8;1,591064607;0,488115633
it;2,841511108;75;22;1,875061263;0,488105126
cbt;1,830141499;24;21;1,380211242;0,487682769
zealand;2,535731171;53;23;1,72427587;0,487671654
aggress;2,166813173;35;8;1,544068044;0,487577877
symposium;1,285293024;13;8;1,113943352;0,487440053
funds;1,903453839;26;13;1,414973348;0,487341431
question;2,798830516;71;23;1,851258349;0,487323228
signal;2,468333774;49;15;1,69019608;0,48732221
motor;1,903953875;26;1;1,414973348;0,487257515
frankfurt;2,090619765;32;8;1,505149978;0,487005874
korean;2,243929335;38;23;1,579783597;0,486996921
re;2,434652287;47;4;1,672097858;0,486831772
renew;2,652749621;60;4;1,77815125;0,486798011
outstand;2,26934991;39;16;1,591064607;0,48666085
panel;2,246172087;38;5;1,579783597;0,486660459
mouth;1,054920168;10;20;1;0,48663691
association;2,609482184;57;21;1,755874856;0,486461705
better;3,010266558;89;25;1,949390007;0,486099859
repay;2,150586844;34;19;1,531478917;0,486093224
stabl;2,420860649;46;10;1,662757832;0,486064182
itc;1,358007318;14;3;1,146128036;0,486057879
packag;2,62834962;58;8;1,763427994;0,486013802
previous;2,961297141;84;1;1,924279286;0,485769993
black;2,041228662;30;11;1,477121255;0,485698847
semolina;0,964962923;9;25;0,954242509;0,485628761
sul;0,964962923;9;18;0,954242509;0,485628761
quarterli;1,722951519;21;9;1,322219295;0,48558312
belgian;2,346546682;42;10;1,62324929;0,485052039
tonnag;1,808990959;23;22;1,361727836;0,484774731
section;2,160054285;34;11;1,531478917;0,484636901
versu;2,671760726;60;14;1,77815125;0,48427754
province;1,488036044;16;18;1,204119983;0,483964043
retaliatori;1,542675861;17;23;1,230448921;0,483918906
alleg;1,369039178;14;23;1,146128036;0,483794463
imbal;1,643821825;19;23;1,278753601;0,483676165
france;2,398600283;44;8;1,643452676;0,48356751
mortgag;1,303875529;13;10;1,113943352;0,483508479
crisis;1,690831259;20;10;1,301029996;0,483504862
that;2,763552204;66;10;1,819543936;0,483464514
weight;2,722981705;63;14;1,799340549;0,48330631
chief;2,51588409;50;13;1,698970004;0,483226967
crown;2,114867255;32;2;1,505149978;0,483214807
morn;2,665925848;59;13;1,770852012;0,483057237
pessimist;1,234267866;12;10;1,079181246;0,483013368
carri;2,553378846;52;20;1,716003344;0,482921585
john;2,556004633;52;7;1,716003344;0,482564991
slifer;1,236684869;12;16;1,079181246;0,482491414
adopt;2,275533081;38;4;1,579783597;0,482298166
elev;1,898856302;25;12;1,397940009;0,482238463
delhi;2,121916301;32;22;1,505149978;0,482123745
threat;2,32322987;40;20;1,602059991;0,482079198
link;2,449492668;46;20;1,662757832;0,482029676
few;3,013841194;86;10;1,934498451;0,481956898
save;2,57902075;53;16;1,72427587;0,481773085
specul;2,72222843;62;8;1,792391689;0,481537263
royal;1,828035462;23;7;1,361727836;0,48151017
supply;2,349543989;41;16;1,612783857;0,481493559
direct;2,793365916;67;2;1,826074803;0,481386411
exchequ;1,973471854;27;13;1,431363764;0,481377943
defin;1,657220431;19;16;1,278753601;0,481237306
nomin;1,657220431;19;10;1,278753601;0,481237306
stocks;2,435470265;45;4;1,653212514;0,481218694
publish;2,182549012;34;1;1,531478917;0,481211416
effort;2,725366318;62;23;1,792391689;0,481131662
enter;2,513478375;49;13;1,69019608;0,481060618
reorgan;1,941541368;26;18;1,414973348;0,481031259
pl;1,609546482;18;25;1,255272505;0,481030905
producer;1,869652782;24;3;1,380211242;0,480968029
september;2,43740641;45;4;1,653212514;0,480947644
strength;2,458384397;46;10;1,662757832;0,480790346
currencies;1,870861283;24;8;1,380211242;0,480765563
introduc;2,418874152;44;25;1,643452676;0,480699962
worth;2,948027167;79;23;1,897627091;0,480651984
kei;2,913072332;76;3;1,880813592;0,480648818
downward;2,399817556;43;10;1,633468456;0,48045768
restrict;2,841850947;70;14;1,84509804;0,480262786
manhattan;1,168518406;11;13;1,041392685;0,480232348
passeng;1,168518406;11;20;1,041392685;0,480232348
garcia;1,168518406;11;11;1,041392685;0,480232348
worldwid;1,709271364;20;17;1,301029996;0,480213984
martin;1,562663983;17;9;1,230448921;0,480144463
pick;2,359739229;41;10;1,612783857;0,480032451
ratio;2,557850482;51;21;1,707570176;0,479944333
promis;2,626724206;55;10;1,740362689;0,479871805
lanka;1,509273424;16;25;1,204119983;0,479867985
place;3,062694964;89;7;1,949390007;0,47982682
capac;2,466181115;46;7;1,662757832;0,479708872
initi;2,820429801;68;11;1,832508913;0,479660407
levi;1,839021181;23;24;1,361727836;0,479646945
signific;3,001591823;83;10;1,919078092;0,479578672
act;2,873383699;72;23;1,857332496;0,479511621
lobbi;1,666875697;19;24;1,278753601;0,479495014
appli;2,738169943;62;14;1,792391689;0,479483736
substanti;2,886487549;73;10;1,86332286;0,47943621
loui;1,618849092;18;5;1,255272505;0,479322199
chanc;2,679348598;58;8;1,763427994;0,479277227
morning;2,140673226;32;8;1,505149978;0,479244375
certain;2,864352584;71;23;1,851258349;0,479060414
paid;2,889922749;73;10;1,86332286;0,479012819
payabl;1,088899975;10;9;1;0,478720864
upgrad;1,088899975;10;17;1;0,478720864
raider;1,326920194;13;23;1,113943352;0,47872005
feedgrains;1,515412518;16;25;1,204119983;0,478696824
business;1,956341568;26;1;1,414973348;0,478623094
progress;2,493643537;47;23;1,672097858;0,478611467
recommend;2,569249907;51;14;1,707570176;0,478411493
wednesdai;1,957888393;26;16;1,414973348;0,478372798
kwacha;0,99502699;9;15;0,954242509;0,478310576
cuenca;0,99502699;9;4;0,954242509;0,478310576
poor;2,535369242;49;22;1,69019608;0,47808191
partli;2,607368391;53;10;1,72427587;0,477987187
determin;2,873080557;71;7;1,851258349;0,477980853
favour;2,778835949;64;10;1,806179974;0,477972582
unlik;2,820833394;67;4;1,826074803;0,477925786
took;2,911752913;74;20;1,86923172;0,477850151
kerna;0;3;17;0,477121255;0,477121255
commemor;0;3;11;0,477121255;0,477121255
westar;0;3;9;0,477121255;0,477121255
muda;0;3;4;0,477121255;0,477121255
vaal;0;3;11;0,477121255;0,477121255
adedeji;0;3;4;0,477121255;0,477121255
caspar;0;3;20;0,477121255;0,477121255
misima;0;3;11;0,477121255;0,477121255
dissid;0;3;4;0,477121255;0,477121255
rescued;0;3;20;0,477121255;0,477121255
disclosur;0;3;20;0,477121255;0,477121255
girardin;0;3;10;0,477121255;0,477121255
nymex;0;3;7;0,477121255;0,477121255
umuarama;0;3;4;0,477121255;0,477121255
tractebel;0;3;1;0,477121255;0,477121255
contractionari;0;3;16;0,477121255;0,477121255
tunnel;0;3;11;0,477121255;0,477121255
franca;0;3;4;0,477121255;0,477121255
thre;0;3;11;0,477121255;0,477121255
angu;0;3;9;0,477121255;0,477121255
walk;0;3;20;0,477121255;0,477121255
moham;0;3;3;0,477121255;0,477121255
kinross;0;3;11;0,477121255;0,477121255
capsiz;0;3;20;0,477121255;0,477121255
cenergy;0;3;1;0,477121255;0,477121255
subpoena;0;3;1;0,477121255;0,477121255
pigmeat;0;3;14;0,477121255;0,477121255
flesh;0;3;3;0,477121255;0,477121255
millimetres;0;3;4;0,477121255;0,477121255
bomb;0;3;7;0,477121255;0,477121255
tesfai;0;3;4;0,477121255;0,477121255
tele;0;3;11;0,477121255;0,477121255
upwards;0;3;8;0,477121255;0,477121255
rifai;0;3;19;0,477121255;0,477121255
hawaii;0;3;22;0,477121255;0,477121255
her;0;3;23;0,477121255;0,477121255
schultz;0;3;25;0,477121255;0,477121255
ketza;0;3;11;0,477121255;0,477121255
syngold;0;3;11;0,477121255;0,477121255
microchips;0;3;23;0,477121255;0,477121255
buttros;0;3;2;0,477121255;0,477121255
ypf;0;3;17;0,477121255;0,477121255
yacimiento;0;3;17;0,477121255;0,477121255
demis;0;3;12;0,477121255;0,477121255
juri;0;3;17;0,477121255;0,477121255
votuporanga;0;3;4;0,477121255;0,477121255
footwear;0;3;6;0,477121255;0,477121255
londrina;0;3;4;0,477121255;0,477121255
cb;0;3;1;0,477121255;0,477121255
cp;0;3;9;0,477121255;0,477121255
ice;0;3;20;0,477121255;0,477121255
urban;0;3;6;0,477121255;0,477121255
melzer;0;3;16;0,477121255;0,477121255
favored;0;3;17;0,477121255;0,477121255
pb;0;3;4;0,477121255;0,477121255
registrations;0;3;4;0,477121255;0,477121255
deka;0;3;11;0,477121255;0,477121255
ethylen;0;3;1;0,477121255;0,477121255
crossroad;0;3;7;0,477121255;0,477121255
trace;0;3;11;0,477121255;0,477121255
clearwat;0;3;1;0,477121255;0,477121255
markwart;0;3;22;0,477121255;0,477121255
infortext;0;3;1;0,477121255;0,477121255
porla;0;3;24;0,477121255;0,477121255
bolivar;0;3;7;0,477121255;0,477121255
sperri;0;3;1;0,477121255;0,477121255
leaf;0;3;11;0,477121255;0,477121255
lean;0;3;14;0,477121255;0,477121255
devon;0;3;17;0,477121255;0,477121255
reseed;0;3;12;0,477121255;0,477121255
smallest;0;3;16;0,477121255;0,477121255
castro;0;3;22;0,477121255;0,477121255
pipelines;0;3;17;0,477121255;0,477121255
braverman;0;3;10;0,477121255;0,477121255
izvestia;0;3;12;0,477121255;0,477121255
wti;0;3;7;0,477121255;0,477121255
beecham;0;3;1;0,477121255;0,477121255
paranavai;0;3;4;0,477121255;0,477121255
hoffman;0;3;25;0,477121255;0,477121255
mapl;0;3;11;0,477121255;0,477121255
goldston;0;3;22;0,477121255;0,477121255
simao;0;3;4;0,477121255;0,477121255
rafsanjani;0;3;20;0,477121255;0,477121255
navon;0;3;1;0,477121255;0,477121255
reciproc;0;3;23;0,477121255;0,477121255
kyodo;0;3;23;0,477121255;0,477121255
lugar;0;3;20;0,477121255;0,477121255
catanduva;0;3;4;0,477121255;0,477121255
trunklin;0;3;17;0,477121255;0,477121255
ridg;0;3;11;0,477121255;0,477121255
inconsist;0;3;24;0,477121255;0,477121255
riyals;0;3;7;0,477121255;0,477121255
sonat;0;3;17;0,477121255;0,477121255
coca;0;3;1;0,477121255;0,477121255
kato;0;3;14;0,477121255;0,477121255
vak;0;3;13;0,477121255;0,477121255
pazzionotto;0;3;20;0,477121255;0,477121255
gidel;0;3;14;0,477121255;0,477121255
cwe;0;3;22;0,477121255;0,477121255
refloat;0;3;20;0,477121255;0,477121255
crosbi;0;3;20;0,477121255;0,477121255
shiratori;0;3;23;0,477121255;0,477121255
storehous;0;3;13;0,477121255;0,477121255
cpa;0;3;3;0,477121255;0,477121255
cfa;0;3;4;0,477121255;0,477121255
ricart;0;3;22;0,477121255;0,477121255
hailey;0;3;11;0,477121255;0,477121255
cola;0;3;1;0,477121255;0,477121255
uic;0;3;4;0,477121255;0,477121255
adam;0;3;7;0,477121255;0,477121255
omiss;0;3;2;0,477121255;0,477121255
grootvlei;0;3;11;0,477121255;0,477121255
clothing;0;3;6;0,477121255;0,477121255
sister;0;3;3;0,477121255;0,477121255
swung;0;3;2;0,477121255;0,477121255
diablo;0;3;1;0,477121255;0,477121255
panamax;0;3;20;0,477121255;0,477121255
kansai;0;3;23;0,477121255;0,477121255
simonsen;0;3;2;0,477121255;0,477121255
beauti;0;3;1;0,477121255;0,477121255
hotel;0;3;15;0,477121255;0,477121255
vishai;0;3;9;0,477121255;0,477121255
lang;0;3;6;0,477121255;0,477121255
clauses;0;3;22;0,477121255;0,477121255
fragranc;0;3;1;0,477121255;0,477121255
chloramphenicol;0;3;14;0,477121255;0,477121255
sunter;0;3;1;0,477121255;0,477121255
ethiopian;0;3;4;0,477121255;0,477121255
amazon;0;3;7;0,477121255;0,477121255
kertosastro;0;3;4;0,477121255;0,477121255
visa;0;3;13;0,477121255;0,477121255
pigs;0;3;14;0,477121255;0,477121255
politoff;0;3;22;0,477121255;0,477121255
reimposit;0;3;4;0,477121255;0,477121255
patronag;0;3;12;0,477121255;0,477121255
fighter;0;3;20;0,477121255;0,477121255
pire;0;3;11;0,477121255;0,477121255
anchor;0;3;15;0,477121255;0,477121255
metallurg;0;3;11;0,477121255;0,477121255
westmin;0;3;11;0,477121255;0,477121255
rockwel;0;3;1;0,477121255;0,477121255
sec;0;3;1;0,477121255;0,477121255
maringa;0;3;4;0,477121255;0,477121255
goldsilv;0;3;11;0,477121255;0,477121255
mickelberri;0;3;1;0,477121255;0,477121255
synfuel;0;3;7;0,477121255;0,477121255
petrolifero;0;3;17;0,477121255;0,477121255
cardenas;0;3;4;0,477121255;0,477121255
reef;0;3;1;0,477121255;0,477121255
probe;0;3;5;0,477121255;0,477121255
clark;0;3;23;0,477121255;0,477121255
ecopetrol;0;3;7;0,477121255;0,477121255
splinter;0;3;4;0,477121255;0,477121255
boi;0;3;11;0,477121255;0,477121255
bbb;0;3;4;0,477121255;0,477121255
overhead;0;3;1;0,477121255;0,477121255
phh;0;3;1;0,477121255;0,477121255
ramnath;0;3;17;0,477121255;0,477121255
trintoc;0;3;17;0,477121255;0,477121255
pet;0;3;14;0,477121255;0,477121255
pel;0;3;17;0,477121255;0,477121255
huntington;0;3;17;0,477121255;0,477121255
cruis;0;3;20;0,477121255;0,477121255
halcyon;0;3;1;0,477121255;0,477121255
airwai;0;3;1;0,477121255;0,477121255
pnb;0;3;1;0,477121255;0,477121255
psl;0;3;16;0,477121255;0,477121255
endevco;0;3;17;0,477121255;0,477121255
barrett;0;3;11;0,477121255;0,477121255
moodi;0;3;1;0,477121255;0,477121255
vranitzky;0;3;10;0,477121255;0,477121255
redundancies;0;3;20;0,477121255;0,477121255
bedford;0;3;9;0,477121255;0,477121255
reintroduc;0;3;4;0,477121255;0,477121255
peacetim;0;3;20;0,477121255;0,477121255
feedlot;0;3;14;0,477121255;0,477121255
moor;0;3;23;0,477121255;0,477121255
kritchevsky;0;3;24;0,477121255;0,477121255
guatemalan;0;3;4;0,477121255;0,477121255
lewi;0;3;1;0,477121255;0,477121255
gradin;0;3;23;0,477121255;0,477121255
pollock;0;3;23;0,477121255;0,477121255
hockin;0;3;13;0,477121255;0,477121255
methanol;0;3;17;0,477121255;0,477121255
hata;0;3;23;0,477121255;0,477121255
nec;0;3;23;0,477121255;0,477121255
nawara;0;3;1;0,477121255;0,477121255
collieri;0;3;11;0,477121255;0,477121255
onomichi;0;3;20;0,477121255;0,477121255
marbl;0;3;14;0,477121255;0,477121255
dubuquesouth;0;3;20;0,477121255;0,477121255
minguzzi;0;3;22;0,477121255;0,477121255
honda;0;3;23;0,477121255;0,477121255
mith;0;3;20;0,477121255;0,477121255
nagano;0;3;11;0,477121255;0,477121255
almir;0;3;20;0,477121255;0,477121255
chalm;0;3;1;0,477121255;0,477121255
qualities;0;3;3;0,477121255;0,477121255
nobl;0;3;17;0,477121255;0,477121255
fortnight;0;3;3;0,477121255;0,477121255
coodin;0;3;6;0,477121255;0,477121255
gould;0;3;15;0,477121255;0,477121255
marapr;0;3;22;0,477121255;0,477121255
oconnor;0;3;1;0,477121255;0,477121255
hapag;0;3;20;0,477121255;0,477121255
provisioning;0;3;20;0,477121255;0,477121255
papandr;0;3;20;0,477121255;0,477121255
reflationari;0;3;10;0,477121255;0,477121255
saito;0;3;10;0,477121255;0,477121255
allis;0;3;1;0,477121255;0,477121255
jewelleri;0;3;11;0,477121255;0,477121255
tamura;0;3;23;0,477121255;0,477121255
kyat;0;3;19;0,477121255;0,477121255
allig;0;3;11;0,477121255;0,477121255
checkrobot;0;3;1;0,477121255;0,477121255
waters;0;3;20;0,477121255;0,477121255
housing;0;3;6;0,477121255;0,477121255
encor;0;3;1;0,477121255;0,477121255
chequabl;0;3;16;0,477121255;0,477121255
smolinski;0;3;17;0,477121255;0,477121255
taka;0;3;23;0,477121255;0,477121255
aggregates;0;3;16;0,477121255;0,477121255
buyback;0;3;1;0,477121255;0,477121255
flumar;0;3;20;0,477121255;0,477121255
ivei;0;3;9;0,477121255;0,477121255
hull;0;3;20;0,477121255;0,477121255
nickel;0;3;11;0,477121255;0,477121255
seng;0;3;14;0,477121255;0,477121255
inflex;0;3;4;0,477121255;0,477121255
concentrate;0;3;11;0,477121255;0,477121255
migrant;0;3;11;0,477121255;0,477121255
boatmen;0;3;13;0,477121255;0,477121255
campbel;0;3;11;0,477121255;0,477121255
mthly;0;3;9;0,477121255;0,477121255
bouldikian;0;3;15;0,477121255;0,477121255
lira;0;3;10;0,477121255;0,477121255
pillsburi;0;3;25;0,477121255;0,477121255
ajinomoto;0;3;1;0,477121255;0,477121255
ghanaian;0;3;3;0,477121255;0,477121255
townsend;0;3;20;0,477121255;0,477121255
fletcher;0;3;1;0,477121255;0,477121255
globo;0;3;20;0,477121255;0,477121255
carcass;0;3;14;0,477121255;0,477121255
metres;0;3;17;0,477121255;0,477121255
mmc;0;3;22;0,477121255;0,477121255
difficult;2,800164105;65;4;1,812913357;0,47706186
militari;1,579233135;17;20;1,230448921;0,477059985
critic;2,23778766;35;23;1,544068044;0,476889842
currency;2,23778766;35;8;1,544068044;0,476889842
barley;1,526878147;16;5;1,204119983;0,476524752
loans;1,526878147;16;16;1,204119983;0,476524752
michigan;1,002718265;9;20;0,954242509;0,476473664
brace;1,002718265;9;1;0,954242509;0,476473664
aprilmai;1,002718265;9;22;0,954242509;0,476473664
dont;2,859387347;69;8;1,838849091;0,476461398
pioneer;1,265001375;12;11;1,079181246;0,476459422
rape;1,265001375;12;24;1,079181246;0,476459422
confirm;2,872836949;70;16;1,84509804;0,476420274
contracts;1,858761471;23;5;1,361727836;0,476334892
offset;2,995478574;80;7;1,903089987;0,476310898
destin;2,316892196;38;5;1,579783597;0,476284275
excess;2,809003559;65;16;1,812913357;0,475954755
slowdown;1,73398357;20;10;1,301029996;0,475873378
potenti;2,795717269;64;11;1,806179974;0,475846815
issues;1,974735453;26;23;1,414973348;0,475663591
flexibl;1,822436213;22;4;1,342422681;0,475625516
illinoi;1,822436213;22;12;1,342422681;0,475625516
petrobra;0,636514168;6;7;0,77815125;0,475493134
creditworthi;0,636514168;6;2;0,77815125;0,475493134
sputnik;0,636514168;6;2;0,77815125;0,475493134
pittsburgh;0,636514168;6;1;0,77815125;0,475493134
downstream;0,636514168;6;7;0,77815125;0,475493134
label;0,636514168;6;14;0,77815125;0,475493134
istat;0,636514168;6;6;0,77815125;0,475493134
borrowings;0,636514168;6;16;0,77815125;0,475493134
pentagon;0,636514168;6;20;0,77815125;0,475493134
roach;0,636514168;6;10;0,77815125;0,475493134
caribbean;0,636514168;6;22;0,77815125;0,475493134
gazet;0,636514168;6;24;0,77815125;0,475493134
groundnutse;0,636514168;6;24;0,77815125;0,475493134
syria;0,636514168;6;22;0,77815125;0,475493134
ppo;0,636514168;6;24;0,77815125;0,475493134
stone;0,636514168;6;10;0,77815125;0,475493134
devel;0,636514168;6;6;0,77815125;0,475493134
dispute;0,636514168;6;20;0,77815125;0,475493134
lpg;0,636514168;6;17;0,77815125;0,475493134
mamman;0,636514168;6;10;0,77815125;0,475493134
clear;2,893422845;71;22;1,851258349;0,475483507
jim;0,900256051;8;17;0,903089987;0,475246473
tankers;0,900256051;8;20;0,903089987;0,475246473
curb;2,575943048;50;23;1,698970004;0,475111035
steadi;2,728038373;59;22;1,770852012;0,475009062
home;2,481776834;45;25;1,653212514;0,474818632
intend;2,761565514;61;20;1,785329835;0,47462415
mainli;2,806056192;64;10;1,806179974;0,474554206
appropri;2,377261574;40;8;1,602059991;0,474366571
access;2,018021643;27;23;1,431363764;0,4742722
actual;2,703005366;57;21;1,755874856;0,474175617
jakarta;2,053558767;28;24;1,447158031;0,473925063
basi;2,907119819;71;10;1,851258349;0,473816631
top;2,894777467;70;13;1,84509804;0,473736447
reason;3,061953675;84;8;1,924279286;0,473732455
jan;2,233316437;34;9;1,531478917;0,473655749
restructur;2,382572926;40;17;1,602059991;0,473621715
intent;2,490823891;45;1;1,653212514;0,47358806
benefit;2,739253476;59;7;1,770852012;0,473584373
power;2,769881007;61;20;1,785329835;0,473577238
thailand;2,260468367;35;19;1,544068044;0,473572466
rel;2,85690485;67;10;1,826074803;0,473456016
netherland;2,088942568;29;22;1,462397998;0,473429974
margin;2,857576598;67;18;1,826074803;0,473373569
separ;2,181589504;32;14;1,505149978;0,473081136
resist;2,515300543;46;14;1,662757832;0,473005881
involv;2,662719921;54;22;1,73239376;0,472980134
book;2,432348316;42;16;1,62324929;0,472926737
floor;2,291693146;36;14;1,556302501;0,472796956
view;2,835388074;65;8;1,812913357;0,472680553
global;2,292810297;36;23;1,556302501;0,472636551
gave;3,097118298;86;22;1,934498451;0,472160751
wait;2,580148433;49;20;1,69019608;0,472102236
adjusted;1,708655947;19;2;1,278753601;0,47209894
