intense;0;3;19;0,477121255;0,477121255;reserves
concili;0;3;25;0,477121255;0,477121255;wheat
applications;0;3;6;0,477121255;0,477121255;cpi
registration;0;3;23;0,477121255;0,477121255;trade
oilseedsfat;0;3;1;0,477121255;0,477121255;acq
refloat;0;3;18;0,477121255;0,477121255;oilseed
tilburi;0;3;18;0,477121255;0,477121255;oilseed
crosbi;0;3;18;0,477121255;0,477121255;oilseed
shiratori;0;3;4;0,477121255;0,477121255;coffee
quay;0;3;17;0,477121255;0,477121255;nat-gas
coalit;0;3;12;0,477121255;0,477121255;grain
storehous;0;3;11;0,477121255;0,477121255;gold
ukrain;0;3;19;0,477121255;0,477121255;reserves
cpa;0;3;7;0,477121255;0,477121255;crude
hispanics;0;3;12;0,477121255;0,477121255;grain
unrepres;0;3;12;0,477121255;0,477121255;grain
pyrene;0;3;19;0,477121255;0,477121255;reserves
sunshin;0;3;19;0,477121255;0,477121255;reserves
cfa;0;3;6;0,477121255;0,477121255;cpi
floods;0;3;19;0,477121255;0,477121255;reserves
amsol;0;3;19;0,477121255;0,477121255;reserves
ricart;0;3;17;0,477121255;0,477121255;nat-gas
hailey;0;3;2;0,477121255;0,477121255;bop
cola;0;3;10;0,477121255;0,477121255;gnp
swell;0;3;12;0,477121255;0,477121255;grain
uic;0;3;10;0,477121255;0,477121255;gnp
avaj;0;3;23;0,477121255;0,477121255;trade
disinflation;0;3;12;0,477121255;0,477121255;grain
reactiv;0;3;12;0,477121255;0,477121255;grain
adam;0;3;24;0,477121255;0,477121255;veg-oil
omiss;0;3;3;0,477121255;0,477121255;cocoa
stringent;0;3;7;0,477121255;0,477121255;crude
disappearance;0;3;1;0,477121255;0,477121255;acq
mayearli;0;3;1;0,477121255;0,477121255;acq
permitting;0;3;19;0,477121255;0,477121255;reserves
grootvlei;0;3;25;0,477121255;0,477121255;wheat
clothing;0;3;14;0,477121255;0,477121255;livestock
sister;0;3;7;0,477121255;0,477121255;crude
ratifi;0;3;7;0,477121255;0,477121255;crude
bankverein;0;3;12;0,477121255;0,477121255;grain
swung;0;3;3;0,477121255;0,477121255;cocoa
diablo;0;3;10;0,477121255;0,477121255;gnp
fully;0;3;10;0,477121255;0,477121255;gnp
flex;0;3;6;0,477121255;0,477121255;cpi
panamax;0;3;18;0,477121255;0,477121255;oilseed
powell;0;3;25;0,477121255;0,477121255;wheat
simonsen;0;3;3;0,477121255;0,477121255;cocoa
beauti;0;3;10;0,477121255;0,477121255;gnp
hotel;0;3;4;0,477121255;0,477121255;coffee
lobbying;0;3;5;0,477121255;0,477121255;corn
invited;0;3;12;0,477121255;0,477121255;grain
agricoles;0;3;5;0,477121255;0,477121255;corn
vishai;0;3;21;0,477121255;0,477121255;soybean
lang;0;3;12;0,477121255;0,477121255;grain
foodstuffs;0;3;16;0,477121255;0,477121255;money-supply
clauses;0;3;17;0,477121255;0,477121255;nat-gas
fragranc;0;3;10;0,477121255;0,477121255;gnp
disinflationari;0;3;12;0,477121255;0,477121255;grain
chloramphenicol;0;3;5;0,477121255;0,477121255;corn
somebodi;0;3;9;0,477121255;0,477121255;earn
authorities;0;3;3;0,477121255;0,477121255;cocoa
transform;0;3;10;0,477121255;0,477121255;gnp
priority;0;3;12;0,477121255;0,477121255;grain
moratorium;0;3;4;0,477121255;0,477121255;coffee
henriqu;0;3;25;0,477121255;0,477121255;wheat
mombasa;0;3;6;0,477121255;0,477121255;cpi
coasts;0;3;25;0,477121255;0,477121255;wheat
sunter;0;3;10;0,477121255;0,477121255;gnp
henc;0;3;12;0,477121255;0,477121255;grain
roi;0;3;5;0,477121255;0,477121255;corn
penalti;0;3;4;0,477121255;0,477121255;coffee
ethiopian;0;3;6;0,477121255;0,477121255;cpi
amazon;0;3;24;0,477121255;0,477121255;veg-oil
kertosastro;0;3;6;0,477121255;0,477121255;cpi
libr;0;3;19;0,477121255;0,477121255;reserves
shanxi;0;3;19;0,477121255;0,477121255;reserves
lieu;0;3;22;0,477121255;0,477121255;sugar
develle;0;3;12;0,477121255;0,477121255;grain
stagnates;0;3;1;0,477121255;0,477121255;acq
visa;0;3;4;0,477121255;0,477121255;coffee
politoff;0;3;17;0,477121255;0,477121255;nat-gas
reimposit;0;3;6;0,477121255;0,477121255;cpi
patronag;0;3;10;0,477121255;0,477121255;gnp
fighter;0;3;4;0,477121255;0,477121255;coffee
pire;0;3;2;0,477121255;0,477121255;bop
anchor;0;3;12;0,477121255;0,477121255;grain
stipulated;0;3;7;0,477121255;0,477121255;crude
metallurg;0;3;2;0,477121255;0,477121255;bop
collateral;0;3;6;0,477121255;0,477121255;cpi
ozal;0;3;18;0,477121255;0,477121255;oilseed
westmin;0;3;2;0,477121255;0,477121255;bop
transpar;0;3;7;0,477121255;0,477121255;crude
announcement;0;3;19;0,477121255;0,477121255;reserves
rockwel;0;3;10;0,477121255;0,477121255;gnp
sec;0;3;10;0,477121255;0,477121255;gnp
maringa;0;3;6;0,477121255;0,477121255;cpi
skinner;0;3;12;0,477121255;0,477121255;grain
goldsilv;0;3;2;0,477121255;0,477121255;bop
mickelberri;0;3;10;0,477121255;0,477121255;gnp
circumv;0;3;22;0,477121255;0,477121255;sugar
synfuel;0;3;24;0,477121255;0,477121255;veg-oil
petrolifero;0;3;24;0,477121255;0,477121255;veg-oil
unctad;0;3;7;0,477121255;0,477121255;crude
rego;0;3;7;0,477121255;0,477121255;crude
cardenas;0;3;6;0,477121255;0,477121255;cpi
reef;0;3;10;0,477121255;0,477121255;gnp
decrease;0;3;22;0,477121255;0,477121255;sugar
efforts;0;3;6;0,477121255;0,477121255;cpi
tag;0;3;10;0,477121255;0,477121255;gnp
repo;0;3;15;0,477121255;0,477121255;money-fx
delors;0;3;5;0,477121255;0,477121255;corn
probe;0;3;5;0,477121255;0,477121255;corn
germin;0;3;19;0,477121255;0,477121255;reserves
barros;0;3;7;0,477121255;0,477121255;crude
clark;0;3;4;0,477121255;0,477121255;coffee
ecopetrol;0;3;24;0,477121255;0,477121255;veg-oil
marginal;0;3;5;0,477121255;0,477121255;corn
disguis;0;3;7;0,477121255;0,477121255;crude
kuwaitis;0;3;23;0,477121255;0,477121255;trade
milwaukee;0;3;19;0,477121255;0,477121255;reserves
overcast;0;3;19;0,477121255;0,477121255;reserves
shorten;0;3;5;0,477121255;0,477121255;corn
nineti;0;3;6;0,477121255;0,477121255;cpi
splinter;0;3;6;0,477121255;0,477121255;cpi
analyses;0;3;7;0,477121255;0,477121255;crude
boi;0;3;2;0,477121255;0,477121255;bop
serving;0;3;7;0,477121255;0,477121255;crude
entranc;0;3;23;0,477121255;0,477121255;trade
bbb;0;3;6;0,477121255;0,477121255;cpi
overhead;0;3;10;0,477121255;0,477121255;gnp
keng;0;3;7;0,477121255;0,477121255;crude
phh;0;3;10;0,477121255;0,477121255;gnp
ramnath;0;3;25;0,477121255;0,477121255;wheat
trintoc;0;3;25;0,477121255;0,477121255;wheat
martell;0;3;19;0,477121255;0,477121255;reserves
pet;0;3;16;0,477121255;0,477121255;money-supply
pel;0;3;24;0,477121255;0,477121255;veg-oil
pli;0;3;6;0,477121255;0,477121255;cpi
normalis;0;3;12;0,477121255;0,477121255;grain
huntington;0;3;10;0,477121255;0,477121255;gnp
cruis;0;3;10;0,477121255;0,477121255;gnp
woong;0;3;3;0,477121255;0,477121255;cocoa
applaus;0;3;5;0,477121255;0,477121255;corn
halcyon;0;3;10;0,477121255;0,477121255;gnp
airwai;0;3;10;0,477121255;0,477121255;gnp
pnb;0;3;10;0,477121255;0,477121255;gnp
poitou;0;3;19;0,477121255;0,477121255;reserves
psl;0;3;11;0,477121255;0,477121255;gold
difference;0;3;6;0,477121255;0,477121255;cpi
endevco;0;3;10;0,477121255;0,477121255;gnp
barrett;0;3;2;0,477121255;0,477121255;bop
pariba;0;3;12;0,477121255;0,477121255;grain
moodi;0;3;10;0,477121255;0,477121255;gnp
vranitzky;0;3;12;0,477121255;0,477121255;grain
imfworld;0;3;4;0,477121255;0,477121255;coffee
allocations;0;3;12;0,477121255;0,477121255;grain
petroles;0;3;24;0,477121255;0,477121255;veg-oil
solidli;0;3;5;0,477121255;0,477121255;corn
sheer;0;3;7;0,477121255;0,477121255;crude
gail;0;3;19;0,477121255;0,477121255;reserves
tommi;0;3;6;0,477121255;0,477121255;cpi
redundancies;0;3;25;0,477121255;0,477121255;wheat
generalis;0;3;7;0,477121255;0,477121255;crude
roman;0;3;25;0,477121255;0,477121255;wheat
gale;0;3;18;0,477121255;0,477121255;oilseed
buoyanc;0;3;12;0,477121255;0,477121255;grain
holland;0;3;1;0,477121255;0,477121255;acq
bedford;0;3;8;0,477121255;0,477121255;dlr
turgut;0;3;18;0,477121255;0,477121255;oilseed
reintroduc;0;3;6;0,477121255;0,477121255;cpi
necess;0;3;4;0,477121255;0,477121255;coffee
peacetim;0;3;18;0,477121255;0,477121255;oilseed
feedlot;0;3;16;0,477121255;0,477121255;money-supply
moor;0;3;5;0,477121255;0,477121255;corn
contamin;0;3;19;0,477121255;0,477121255;reserves
economists;0;3;12;0,477121255;0,477121255;grain
kritchevsky;0;3;1;0,477121255;0,477121255;acq
guatemalan;0;3;6;0,477121255;0,477121255;cpi
lewi;0;3;10;0,477121255;0,477121255;gnp
gradin;0;3;18;0,477121255;0,477121255;oilseed
shun;0;3;7;0,477121255;0,477121255;crude
pollock;0;3;5;0,477121255;0,477121255;corn
insistence;0;3;7;0,477121255;0,477121255;crude
suzann;0;3;5;0,477121255;0,477121255;corn
hockin;0;3;4;0,477121255;0,477121255;coffee
methanol;0;3;25;0,477121255;0,477121255;wheat
hata;0;3;5;0,477121255;0,477121255;corn
sunlight;0;3;19;0,477121255;0,477121255;reserves
mochtar;0;3;7;0,477121255;0,477121255;crude
eighti;0;3;6;0,477121255;0,477121255;cpi
nev;0;3;2;0,477121255;0,477121255;bop
nec;0;3;4;0,477121255;0,477121255;coffee
stearin;0;3;1;0,477121255;0,477121255;acq
municip;0;3;12;0,477121255;0,477121255;grain
nawara;0;3;10;0,477121255;0,477121255;gnp
collieri;0;3;25;0,477121255;0,477121255;wheat
onomichi;0;3;18;0,477121255;0,477121255;oilseed
marbl;0;3;5;0,477121255;0,477121255;corn
dubuquesouth;0;3;18;0,477121255;0,477121255;oilseed
minguzzi;0;3;17;0,477121255;0,477121255;nat-gas
honda;0;3;4;0,477121255;0,477121255;coffee
courag;0;3;12;0,477121255;0,477121255;grain
flexibility;0;3;12;0,477121255;0,477121255;grain
mario;0;3;1;0,477121255;0,477121255;acq
frustrat;0;3;4;0,477121255;0,477121255;coffee
economically;0;3;5;0,477121255;0,477121255;corn
fishoil;0;3;1;0,477121255;0,477121255;acq
fails;0;3;10;0,477121255;0,477121255;gnp
nagano;0;3;2;0,477121255;0,477121255;bop
almir;0;3;25;0,477121255;0,477121255;wheat
chalm;0;3;10;0,477121255;0,477121255;gnp
ardeshir;0;3;23;0,477121255;0,477121255;trade
rolls;0;3;22;0,477121255;0,477121255;sugar
kusumaatmadja;0;3;7;0,477121255;0,477121255;crude
teeth;0;3;7;0,477121255;0,477121255;crude
qualities;0;3;7;0,477121255;0,477121255;crude
arguello;0;3;24;0,477121255;0,477121255;veg-oil
nobl;0;3;24;0,477121255;0,477121255;veg-oil
nni;0;3;12;0,477121255;0,477121255;grain
offshore;0;3;24;0,477121255;0,477121255;veg-oil
coodin;0;3;14;0,477121255;0,477121255;livestock
gould;0;3;4;0,477121255;0,477121255;coffee
marapr;0;3;17;0,477121255;0,477121255;nat-gas
oconnor;0;3;25;0,477121255;0,477121255;wheat
midi;0;3;19;0,477121255;0,477121255;reserves
estenssoro;0;3;4;0,477121255;0,477121255;coffee
uptrend;0;3;12;0,477121255;0,477121255;grain
hapag;0;3;18;0,477121255;0,477121255;oilseed
jacksonville;0;3;12;0,477121255;0,477121255;grain
provisioning;0;3;11;0,477121255;0,477121255;gold
retire;0;3;5;0,477121255;0,477121255;corn
papandr;0;3;18;0,477121255;0,477121255;oilseed
chasten;0;3;7;0,477121255;0,477121255;crude
superpow;0;3;23;0,477121255;0,477121255;trade
melilla;0;3;9;0,477121255;0,477121255;earn
alterations;0;3;5;0,477121255;0,477121255;corn
hopefully;0;3;22;0,477121255;0,477121255;sugar
allis;0;3;10;0,477121255;0,477121255;gnp
jewelleri;0;3;2;0,477121255;0,477121255;bop
certainti;0;3;5;0,477121255;0,477121255;corn
tamura;0;3;4;0,477121255;0,477121255;coffee
kyat;0;3;3;0,477121255;0,477121255;cocoa
allig;0;3;2;0,477121255;0,477121255;bop
checkrobot;0;3;10;0,477121255;0,477121255;gnp
waters;0;3;18;0,477121255;0,477121255;oilseed
droit;0;3;9;0,477121255;0,477121255;earn
bureacraci;0;3;6;0,477121255;0,477121255;cpi
housing;0;3;14;0,477121255;0,477121255;livestock
table;0;3;6;0,477121255;0,477121255;cpi
fals;0;3;12;0,477121255;0,477121255;grain
fran;0;3;5;0,477121255;0,477121255;corn
omb;0;3;22;0,477121255;0,477121255;sugar
encor;0;3;10;0,477121255;0,477121255;gnp
chequabl;0;3;3;0,477121255;0,477121255;cocoa
smolinski;0;3;24;0,477121255;0,477121255;veg-oil
mandatori;0;3;5;0,477121255;0,477121255;corn
taka;0;3;3;0,477121255;0,477121255;cocoa
buyback;0;3;10;0,477121255;0,477121255;gnp
insul;0;3;19;0,477121255;0,477121255;reserves
garza;0;3;5;0,477121255;0,477121255;corn
evidenc;0;3;4;0,477121255;0,477121255;coffee
jinja;0;3;6;0,477121255;0,477121255;cpi
compagni;0;3;24;0,477121255;0,477121255;veg-oil
flumar;0;3;25;0,477121255;0,477121255;wheat
ivei;0;3;21;0,477121255;0,477121255;soybean
courtesi;0;3;1;0,477121255;0,477121255;acq
jier;0;3;4;0,477121255;0,477121255;coffee
foodgrain;0;3;12;0,477121255;0,477121255;grain
byproduct;0;3;22;0,477121255;0,477121255;sugar
bail;0;3;22;0,477121255;0,477121255;sugar
prolif;0;3;6;0,477121255;0,477121255;cpi
nickel;0;3;2;0,477121255;0,477121255;bop
seng;0;3;5;0,477121255;0,477121255;corn
inflex;0;3;6;0,477121255;0,477121255;cpi
concentrate;0;3;2;0,477121255;0,477121255;bop
migrant;0;3;25;0,477121255;0,477121255;wheat
repayment;0;3;3;0,477121255;0,477121255;cocoa
boatmen;0;3;4;0,477121255;0,477121255;coffee
mohammad;0;3;12;0,477121255;0,477121255;grain
lim;0;3;7;0,477121255;0,477121255;crude
aldo;0;3;6;0,477121255;0,477121255;cpi
campbel;0;3;2;0,477121255;0,477121255;bop
patterson;0;3;17;0,477121255;0,477121255;nat-gas
honesti;0;3;7;0,477121255;0,477121255;crude
mthly;0;3;21;0,477121255;0,477121255;soybean
bouldikian;0;3;4;0,477121255;0,477121255;coffee
lira;0;3;12;0,477121255;0,477121255;grain
monthly;0;3;12;0,477121255;0,477121255;grain
sellers;0;3;6;0,477121255;0,477121255;cpi
pillsburi;0;3;9;0,477121255;0,477121255;earn
caucasu;0;3;19;0,477121255;0,477121255;reserves
sceptical;0;3;7;0,477121255;0,477121255;crude
ajinomoto;0;3;10;0,477121255;0,477121255;gnp
pastures;0;3;19;0,477121255;0,477121255;reserves
ghanaian;0;3;7;0,477121255;0,477121255;crude
deferreds;0;3;22;0,477121255;0,477121255;sugar
charentes;0;3;19;0,477121255;0,477121255;reserves
numbers;0;3;22;0,477121255;0,477121255;sugar
reverse;0;3;22;0,477121255;0,477121255;sugar
fletcher;0;3;10;0,477121255;0,477121255;gnp
student;0;3;12;0,477121255;0,477121255;grain
globo;0;3;25;0,477121255;0,477121255;wheat
metres;0;3;24;0,477121255;0,477121255;veg-oil
uniformity;0;3;19;0,477121255;0,477121255;reserves
kika;0;3;5;0,477121255;0,477121255;corn
mmc;0;3;17;0,477121255;0,477121255;nat-gas
advances;0;2;3;0,301029996;0,301029996;cocoa
seaman;0;2;25;0,301029996;0,301029996;wheat
fertilizer;0;2;19;0,301029996;0,301029996;reserves
shopuld;0;2;24;0,301029996;0,301029996;veg-oil
scrimgeour;0;2;12;0,301029996;0,301029996;grain
slope;0;2;24;0,301029996;0,301029996;veg-oil
erbamont;0;2;10;0,301029996;0,301029996;gnp
jen;0;2;6;0,301029996;0,301029996;cpi
creditworthiness;0;2;12;0,301029996;0,301029996;grain
median;0;2;24;0,301029996;0,301029996;veg-oil
monmouth;0;2;10;0,301029996;0,301029996;gnp
temperton;0;2;4;0,301029996;0,301029996;coffee
accordingly;0;2;17;0,301029996;0,301029996;nat-gas
timex;0;2;10;0,301029996;0,301029996;gnp
watanab;0;2;4;0,301029996;0,301029996;coffee
forfeitures;0;2;22;0,301029996;0,301029996;sugar
erupt;0;2;5;0,301029996;0,301029996;corn
rectifi;0;2;22;0,301029996;0,301029996;sugar
este;0;2;5;0,301029996;0,301029996;corn
column;0;2;23;0,301029996;0,301029996;trade
julyseptemb;0;2;12;0,301029996;0,301029996;grain
especially;0;2;24;0,301029996;0,301029996;veg-oil
immens;0;2;5;0,301029996;0,301029996;corn
sympathet;0;2;23;0,301029996;0,301029996;trade
conductor;0;2;4;0,301029996;0,301029996;coffee
beatty;0;2;5;0,301029996;0,301029996;corn
rigour;0;2;12;0,301029996;0,301029996;grain
unattract;0;2;9;0,301029996;0,301029996;earn
preproduct;0;2;2;0,301029996;0,301029996;bop
photocopiers;0;2;5;0,301029996;0,301029996;corn
verification;0;2;6;0,301029996;0,301029996;cpi
gansu;0;2;19;0,301029996;0,301029996;reserves
stearn;0;2;2;0,301029996;0,301029996;bop
mesa;0;2;24;0,301029996;0,301029996;veg-oil
mull;0;2;9;0,301029996;0,301029996;earn
harvesting;0;2;19;0,301029996;0,301029996;reserves
oamcaf;0;2;6;0,301029996;0,301029996;cpi
publicis;0;2;4;0,301029996;0,301029996;coffee
regrettable;0;2;24;0,301029996;0,301029996;veg-oil
iaco;0;2;6;0,301029996;0,301029996;cpi
uchida;0;2;4;0,301029996;0,301029996;coffee
loaded;0;2;9;0,301029996;0,301029996;earn
estiamt;0;2;19;0,301029996;0,301029996;reserves
soro;0;2;10;0,301029996;0,301029996;gnp
bancroft;0;2;13;0,301029996;0,301029996;interest
salvaged;0;2;11;0,301029996;0,301029996;gold
appropriations;0;2;12;0,301029996;0,301029996;grain
carv;0;2;6;0,301029996;0,301029996;cpi
iri;0;2;19;0,301029996;0,301029996;reserves
intiti;0;2;4;0,301029996;0,301029996;coffee
isa;0;2;17;0,301029996;0,301029996;nat-gas
ouvrier;0;2;12;0,301029996;0,301029996;grain
roustabout;0;2;24;0,301029996;0,301029996;veg-oil
commentari;0;2;9;0,301029996;0,301029996;earn
foreigners;0;2;24;0,301029996;0,301029996;veg-oil
pravda;0;2;18;0,301029996;0,301029996;oilseed
cenepa;0;2;2;0,301029996;0,301029996;bop
frivol;0;2;24;0,301029996;0,301029996;veg-oil
sioux;0;2;25;0,301029996;0,301029996;wheat
slowest;0;2;24;0,301029996;0,301029996;veg-oil
catarina;0;2;19;0,301029996;0,301029996;reserves
revert;0;2;24;0,301029996;0,301029996;veg-oil
prov;0;2;20;0,301029996;0,301029996;ship
magazines;0;2;10;0,301029996;0,301029996;gnp
concerns;0;2;5;0,301029996;0,301029996;corn
batam;0;2;1;0,301029996;0,301029996;acq
westbank;0;2;2;0,301029996;0,301029996;bop
keersmaek;0;2;5;0,301029996;0,301029996;corn
dissolut;0;2;10;0,301029996;0,301029996;gnp
virus;0;2;5;0,301029996;0,301029996;corn
another;0;2;12;0,301029996;0,301029996;grain
finding;0;2;24;0,301029996;0,301029996;veg-oil
wiest;0;2;24;0,301029996;0,301029996;veg-oil
malvern;0;2;21;0,301029996;0,301029996;soybean
enacted;0;2;5;0,301029996;0,301029996;corn
ores;0;2;2;0,301029996;0,301029996;bop
lobbies;0;2;5;0,301029996;0,301029996;corn
disposit;0;2;10;0,301029996;0,301029996;gnp
yards;0;2;18;0,301029996;0,301029996;oilseed
eskimo;0;2;24;0,301029996;0,301029996;veg-oil
heilongjiang;0;2;2;0,301029996;0,301029996;bop
society;0;2;4;0,301029996;0,301029996;coffee
edit;0;2;19;0,301029996;0,301029996;reserves
ludicr;0;2;5;0,301029996;0,301029996;corn
anew;0;2;24;0,301029996;0,301029996;veg-oil
malhotra;0;2;3;0,301029996;0,301029996;cocoa
calculations;0;2;2;0,301029996;0,301029996;bop
canakkal;0;2;18;0,301029996;0,301029996;oilseed
harima;0;2;18;0,301029996;0,301029996;oilseed
accuracy;0;2;22;0,301029996;0,301029996;sugar
securitis;0;2;4;0,301029996;0,301029996;coffee
mainten;0;2;25;0,301029996;0,301029996;wheat
meixian;0;2;19;0,301029996;0,301029996;reserves
sucr;0;2;14;0,301029996;0,301029996;livestock
wehler;0;2;5;0,301029996;0,301029996;corn
giants;0;2;24;0,301029996;0,301029996;veg-oil
anybodi;0;2;22;0,301029996;0,301029996;sugar
rentco;0;2;10;0,301029996;0,301029996;gnp
arubacurazao;0;2;1;0,301029996;0,301029996;acq
intervened;0;2;4;0,301029996;0,301029996;coffee
twelve;0;2;3;0,301029996;0,301029996;cocoa
consequently;0;2;19;0,301029996;0,301029996;reserves
gannet;0;2;24;0,301029996;0,301029996;veg-oil
byron;0;2;24;0,301029996;0,301029996;veg-oil
jul;0;2;1;0,301029996;0,301029996;acq
worrying;0;2;9;0,301029996;0,301029996;earn
salad;0;2;1;0,301029996;0,301029996;acq
solomons;0;2;15;0,301029996;0,301029996;money-fx
obrinski;0;2;12;0,301029996;0,301029996;grain
worthi;0;2;12;0,301029996;0,301029996;grain
labels;0;2;1;0,301029996;0,301029996;acq
custer;0;2;2;0,301029996;0,301029996;bop
severe;0;2;22;0,301029996;0,301029996;sugar
styl;0;2;4;0,301029996;0,301029996;coffee
directed;0;2;4;0,301029996;0,301029996;coffee
nashashibi;0;2;4;0,301029996;0,301029996;coffee
monopolist;0;2;5;0,301029996;0,301029996;corn
overtur;0;2;9;0,301029996;0,301029996;earn
zimmer;0;2;22;0,301029996;0,301029996;sugar
guzman;0;2;6;0,301029996;0,301029996;cpi
failed;0;2;6;0,301029996;0,301029996;cpi
usurp;0;2;4;0,301029996;0,301029996;coffee
enjoined;0;2;24;0,301029996;0,301029996;veg-oil
artilleri;0;2;23;0,301029996;0,301029996;trade
gurante;0;2;16;0,301029996;0,301029996;money-supply
stun;0;2;4;0,301029996;0,301029996;coffee
uncorrect;0;2;4;0,301029996;0,301029996;coffee
ideolog;0;2;12;0,301029996;0,301029996;grain
solutions;0;2;12;0,301029996;0,301029996;grain
calori;0;2;17;0,301029996;0,301029996;nat-gas
mcdonald;0;2;10;0,301029996;0,301029996;gnp
incidents;0;2;25;0,301029996;0,301029996;wheat
dubiou;0;2;5;0,301029996;0,301029996;corn
samurai;0;2;3;0,301029996;0,301029996;cocoa
indebted;0;2;12;0,301029996;0,301029996;grain
responsibilities;0;2;4;0,301029996;0,301029996;coffee
nabor;0;2;24;0,301029996;0,301029996;veg-oil
stow;0;2;13;0,301029996;0,301029996;interest
marion;0;2;10;0,301029996;0,301029996;gnp
noteworthi;0;2;9;0,301029996;0,301029996;earn
facilti;0;2;11;0,301029996;0,301029996;gold
unreason;0;2;17;0,301029996;0,301029996;nat-gas
discoveries;0;2;24;0,301029996;0,301029996;veg-oil
alternatives;0;2;10;0,301029996;0,301029996;gnp
boon;0;2;24;0,301029996;0,301029996;veg-oil
dunham;0;2;24;0,301029996;0,301029996;veg-oil
icca;0;2;7;0,301029996;0,301029996;crude
uneven;0;2;12;0,301029996;0,301029996;grain
jiangxi;0;2;19;0,301029996;0,301029996;reserves
prevails;0;2;24;0,301029996;0,301029996;veg-oil
tens;0;2;5;0,301029996;0,301029996;corn
cyanid;0;2;2;0,301029996;0,301029996;bop
xiaop;0;2;19;0,301029996;0,301029996;reserves
imbalance;0;2;4;0,301029996;0,301029996;coffee
jason;0;2;12;0,301029996;0,301029996;grain
stir;0;2;13;0,301029996;0,301029996;interest
lunchtim;0;2;4;0,301029996;0,301029996;coffee
aprmai;0;2;1;0,301029996;0,301029996;acq
discreet;0;2;25;0,301029996;0,301029996;wheat
hal;0;2;5;0,301029996;0,301029996;corn
sweeter;0;2;17;0,301029996;0,301029996;nat-gas
rebuf;0;2;9;0,301029996;0,301029996;earn
iringa;0;2;19;0,301029996;0,301029996;reserves
subproducts;0;2;1;0,301029996;0,301029996;acq
canti;0;2;2;0,301029996;0,301029996;bop
batteries;0;2;23;0,301029996;0,301029996;trade
hfc;0;2;13;0,301029996;0,301029996;interest
vegetable;0;2;14;0,301029996;0,301029996;livestock
void;0;2;24;0,301029996;0,301029996;veg-oil
tech;0;2;12;0,301029996;0,301029996;grain
studying;0;2;24;0,301029996;0,301029996;veg-oil
chickpea;0;2;6;0,301029996;0,301029996;cpi
ideally;0;2;12;0,301029996;0,301029996;grain
deflationari;0;2;12;0,301029996;0,301029996;grain
sovereignty;0;2;4;0,301029996;0,301029996;coffee
grime;0;2;22;0,301029996;0,301029996;sugar
caputo;0;2;19;0,301029996;0,301029996;reserves
paus;0;2;4;0,301029996;0,301029996;coffee
cdsmajor;0;2;22;0,301029996;0,301029996;sugar
gmb;0;2;19;0,301029996;0,301029996;reserves
customer;0;2;4;0,301029996;0,301029996;coffee
curled;0;2;6;0,301029996;0,301029996;cpi
norsk;0;2;24;0,301029996;0,301029996;veg-oil
ignasio;0;2;2;0,301029996;0,301029996;bop
dowa;0;2;2;0,301029996;0,301029996;bop
aliens;0;2;5;0,301029996;0,301029996;corn
hopefulli;0;2;5;0,301029996;0,301029996;corn
balancesadjustments;0;2;15;0,301029996;0,301029996;money-fx
taylor;0;2;6;0,301029996;0,301029996;cpi
sorti;0;2;23;0,301029996;0,301029996;trade
lirad;0;2;4;0,301029996;0,301029996;coffee
mohler;0;2;19;0,301029996;0,301029996;reserves
herington;0;2;24;0,301029996;0,301029996;veg-oil
segreg;0;2;9;0,301029996;0,301029996;earn
sulphid;0;2;2;0,301029996;0,301029996;bop
arrear;0;2;6;0,301029996;0,301029996;cpi
gsp;0;2;24;0,301029996;0,301029996;veg-oil
suddenly;0;2;4;0,301029996;0,301029996;coffee
wildcat;0;2;24;0,301029996;0,301029996;veg-oil
theme;0;2;12;0,301029996;0,301029996;grain
flucuat;0;2;12;0,301029996;0,301029996;grain
sedren;0;2;2;0,301029996;0,301029996;bop
supercomput;0;2;4;0,301029996;0,301029996;coffee
omnibu;0;2;5;0,301029996;0,301029996;corn
adamantli;0;2;9;0,301029996;0,301029996;earn
juno;0;2;8;0,301029996;0,301029996;dlr
columbus;0;2;10;0,301029996;0,301029996;gnp
pressu;0;2;12;0,301029996;0,301029996;grain
dispatching;0;2;25;0,301029996;0,301029996;wheat
fi;0;2;10;0,301029996;0,301029996;gnp
sail;0;2;18;0,301029996;0,301029996;oilseed
gy;0;2;10;0,301029996;0,301029996;gnp
hf;0;2;13;0,301029996;0,301029996;interest
he;0;2;4;0,301029996;0,301029996;coffee
gm;0;2;3;0,301029996;0,301029996;cocoa
disrupted;0;2;5;0,301029996;0,301029996;corn
taxpayer;0;2;24;0,301029996;0,301029996;veg-oil
deploy;0;2;23;0,301029996;0,301029996;trade
emerson;0;2;22;0,301029996;0,301029996;sugar
loom;0;2;12;0,301029996;0,301029996;grain
cassett;0;2;3;0,301029996;0,301029996;cocoa
cracker;0;2;24;0,301029996;0,301029996;veg-oil
yeo;0;2;18;0,301029996;0,301029996;oilseed
vault;0;2;15;0,301029996;0,301029996;money-fx
tordayauthor;0;2;4;0,301029996;0,301029996;coffee
eliminated;0;2;9;0,301029996;0,301029996;earn
fruehauf;0;2;10;0,301029996;0,301029996;gnp
saba;0;2;4;0,301029996;0,301029996;coffee
dodg;0;2;22;0,301029996;0,301029996;sugar
an;0;2;24;0,301029996;0,301029996;veg-oil
cooperative;0;2;10;0,301029996;0,301029996;gnp
